,kcat,data_type,MW,kcat_MW
PROtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
PRPPS_reverse,24.1725,Other_species,211752.5160000003,410.956156006193
PSCVT_reverse,11.300012136363636,Other_species,46002.506600000066,884.3005891967858
PTAr_reverse,629.901,Other_species,73933.4889000003,30671.399845165302
PTRCtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
PUNP1_reverse,21.01727272727273,Other_species,135403.35000000003,558.7910625415236
PUNP2_reverse,23.064,Other_species,135403.35000000003,613.2078711494212
PUNP3_reverse,19.575,Other_species,135403.35000000003,520.4450259170101
PUNP4_reverse,23.064,Other_species,135403.35000000003,613.2078711494212
PUNP5_reverse,1638.976111111111,Other_species,135403.35000000003,43575.834719008046
PUNP6_reverse,23.064,Other_species,135403.35000000003,613.2078711494212
PUNP7_reverse,23.064,Other_species,135403.35000000003,613.2078711494212
P_Xylt1_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
PYDXO_reverse,6.08,Other_species,55361.003599999975,395.3685550599377
PYRtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
RAFFtex_reverse,6455.7993281475,fill,38916.419600000045,597199.7891946611
RBP4E_reverse,17.42525,Other_species,67506.56799999997,929.2562465921837
REPHACCOAI_reverse,6455.7993281475,fill,27713.967699999994,838597.9890324764
RIBtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
RMI_reverse,163.99,Other_species,23435.32600000001,25191.200668597474
RPE_reverse_num1,888.3761818181819,Other_species,55232.3538,57903.63861960659
RPI_reverse_num1,6133.018956521739,Other_species,17576.36269999999,1256168.2198034222
SALCNtex_reverse,6455.7993281475,fill,38916.419600000045,597199.7891946611
SDPTA_reverse_num1,24.0,Other_species,41021.18950000011,2106.228538302132
SERAT_reverse,1525.3407333333334,Other_species,94206.63040000001,58289.17366733456
SERt2rpp_reverse_num1,6455.7993281475,fill,71387.97320000024,325557.324848255
SHK3Dr_reverse,108.014,Other_species,57198.66299999996,6798.242819067297
SKMtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
SO3tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
SO4tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
SPTc_reverse,122.0,Other_species,37814.74070000006,11614.51835632974
SUCBZT1_reverse,6455.7993281475,fill,122351.71610000094,189951.38214764136
SUCBZT2_reverse,6455.7993281475,fill,122351.71610000094,189951.38214764136
SUCD1_reverse_num1,72.486,Other_species,169453.50410000043,1539.9480901026666
SUCOAS_reverse,31.253,Other_species,122351.71610000094,919.5686303904579
SUCRtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
SULFACtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
TALA_reverse,13.0,Other_species,81326.52820000013,575.4579844464567
TARTRDtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
TAURtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
TGBPA_reverse,7.38458341625,Other_species,28866.36269999999,920.9508165190487
TKT1_reverse_num1,18549.184545454544,Other_species,129606.86080000055,515227.8509907099
TKT2_reverse_num1,309.203,Other_species,129606.86080000055,8588.51756094686
TMDPP_reverse,13.05,Other_species,88451.9410000002,531.1358854182736
TPI_reverse,439.1,Other_species,43506.95839999999,36333.498321500694
TREtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
TRPTA_reverse_num1,300.0,Other_species,39452.136100000025,27374.943583853226
TRSARr_reverse,243.0,Other_species,61617.83099999999,14197.189122090327
TSULtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
TYRTA_reverse_num1,146.63321839068965,Other_species,41917.0018000001,12593.44808880108
UAAGMDt_reverse,6455.7993281475,fill,27551.631799999985,843539.0596839718
UACGAMOAT_reverse,6455.7993281475,fill,39749.44000000006,584684.402631357
UAG2E_reverse,3.854285714285714,Other_species,48482.699500000126,286.1933991820842
UDPG4E_reverse_num1,106.0,Other_species,34784.73620000006,10970.328991599465
UMPK_reverse_num1,147.5,Other_species,195868.55999999997,2711.001704408304
UMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
URATEt_1_reverse,6455.7993281475,fill,42741.14600000004,543758.8777177613
URAtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
UREAt_reverse,6455.7993281475,fill,52342.427800000005,444016.0412530769
VALDHr_reverse,28.3,Other_species,38404.02810000006,2652.846720524086
VALTA_reverse_num1,155.46363636363637,Other_species,39452.136100000025,14186.027582650728
VALtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
VANKpp_reverse,6455.7993281475,fill,57806.32010000015,402047.3460536185
VNLNpp_reverse,6455.7993281475,fill,57806.32010000015,402047.3460536185
XMPtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
XYLI1_reverse_num1,2.793,Other_species,42900.55290000006,234.3746017315312
XYLtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
Zn2tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ocdcea[e]_transport_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLCtex_copy2_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ARBtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ABUTtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
AKGtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ALAALAtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
SERtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
THRtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ARGtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CGLYtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
O2tex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLUtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
CYTDtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
FRUtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
FUMtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLCNtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLYC3Ptex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLYALDtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
GLYALDtpp_reverse_num1,6455.7993281475,fill,31398.084599999987,740200.4892149061
HCINNMtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
LCTStex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
PACALDtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ASNtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
ADEtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
5DGLCNtex_reverse,6455.7993281475,fill,26370.112100000006,881334.0456497717
MICITDr_reverse,3.0,Other_species,54397.37240000017,198.53900149044637
INOSTO_reverse,25.7221111,Other_species,129975.73340000062,712.437603064139
HPPPNtex_reverse,6455.7993281475,fill,129975.73340000062,178809.35905017858
14GLUCANabcpp_num2,6455.7993281475,fill,45398.87640000008,511926.27272447123
14GLUCANabcpp_num3,6455.7993281475,fill,185920.96120000017,125004.07394263719
14GLUCANabcpp_num4,6455.7993281475,fill,31252.714200000017,743643.4938931157
2DHGLCNkt_tpp_num2,6455.7993281475,fill,49761.337900000064,467046.87940737564
3OAR100_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR100_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR100_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR100_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR120_num2,121.08090909090909,Other_species,27368.971799999978,15926.476007669131
3OAR120_num3,121.08090909090909,Other_species,32691.383700000013,13333.521662078578
3OAR120_num4,121.08090909090909,Other_species,26823.18759999997,16250.539616226417
3OAR120_num5,121.08090909090909,Other_species,27134.601499999993,16064.038114850251
3OAR121_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR121_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR121_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR121_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR140_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR140_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR140_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR140_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR141_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR141_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR141_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR141_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR160_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR160_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR160_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR160_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR161_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR161_num3,157.519,Other_species,26537.633699999988,21368.461348533885
3OAR161_num4,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR161_num5,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR161_num6,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR180_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR180_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR180_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR180_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR181_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR181_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR181_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR181_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR40_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR40_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR40_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR40_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR60_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR60_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR60_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR60_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR80_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR80_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR80_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR80_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAS121_num2,0.17085714285714285,Other_species,89002.65380000016,6.910869373264835
3OAS121_num3,0.17085714285714285,Other_species,85481.31780000009,7.195557229532013
3OAS121_num4,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
3OAS141_num2,0.17085714285714285,Other_species,89002.65380000016,6.910869373264835
3OAS141_num3,0.17085714285714285,Other_species,85481.31780000009,7.195557229532013
3OAS141_num4,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
3OAS161_num2,0.17085714285714285,Other_species,89002.65380000016,6.910869373264835
3OAS161_num3,0.17085714285714285,Other_species,85481.31780000009,7.195557229532013
3OAS161_num4,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
3OAS180_num2,0.17085714285714285,Other_species,89002.65380000016,6.910869373264835
3OAS180_num3,0.17085714285714285,Other_species,85481.31780000009,7.195557229532013
3OAS180_num4,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
3OAS181_num2,0.029,Other_species,89002.65380000016,1.1729987314153527
3OAS181_num3,0.029,Other_species,85481.31780000009,1.2213194963168887
3OAS181_num4,0.029,Other_species,36936.25790000004,2.8264909857043174
3OXCOAT_num2,7.8111109999999995,Other_species,43507.19700000007,646.3298382564143
3PEPTabcpp_num2,6455.7993281475,fill,123973.93820000027,187465.83289011748
3PEPTabcpp_num3,6455.7993281475,fill,39872.02040000003,582886.8802778547
3PEPTabcpp_num4,6455.7993281475,fill,35439.02460000004,655799.0194044724
3PEPTabcpp_num5,6455.7993281475,fill,60403.71780000012,384759.05834608997
ABTA_num2,25.5937,Other_species,92625.18480000003,994.732914152307
ABTA_num3,25.5937,Other_species,48784.661500000075,1888.653465393008
ABUTD_num2,3.817037,Other_species,52051.45430000013,263.995182935743
ABUTD_num3,3.817037,Other_species,51880.20300000006,264.8666043191848
ACACT1r_num2,4.775,Other_species,43269.47040000006,397.2777998225737
ACACT1r_num3,4.775,Other_species,41207.336899999995,417.15872204301564
ACACT1r_num4,4.775,Other_species,42714.13650000003,402.44287743005145
ACACT1r_num5,4.775,Other_species,43507.19700000007,395.1070440138897
ACACT1r_num6,4.775,Other_species,40280.05080000002,426.762123150053
ACACT2r_num2,3.41725,Other_species,43269.47040000006,284.3136254332335
ACACT2r_num3,3.41725,Other_species,41207.336899999995,298.5414958956011
ACACT2r_num4,3.41725,Other_species,42714.13650000003,288.01003620897245
ACACT2r_num5,3.41725,Other_species,43507.19700000007,282.7601143783172
ACACT2r_num6,3.41725,Other_species,40280.05080000002,305.4142126355013
ACACT3r_num2,4.775,Other_species,43269.47040000006,397.2777998225737
ACACT3r_num3,4.775,Other_species,41207.336899999995,417.15872204301564
ACACT3r_num4,4.775,Other_species,42714.13650000003,402.44287743005145
ACACT3r_num5,4.775,Other_species,43507.19700000007,395.1070440138897
ACACT3r_num6,4.775,Other_species,40280.05080000002,426.762123150053
ACACT4r_num2,3.41725,Other_species,43269.47040000006,284.3136254332335
ACACT4r_num3,3.41725,Other_species,41207.336899999995,298.5414958956011
ACACT4r_num4,3.41725,Other_species,42714.13650000003,288.01003620897245
ACACT4r_num5,3.41725,Other_species,43507.19700000007,282.7601143783172
ACACT4r_num6,3.41725,Other_species,40280.05080000002,305.4142126355013
ACACT5r_num2,4.775,Other_species,43269.47040000006,397.2777998225737
ACACT5r_num3,4.775,Other_species,41207.336899999995,417.15872204301564
ACACT5r_num4,4.775,Other_species,42714.13650000003,402.44287743005145
ACACT5r_num5,4.775,Other_species,43507.19700000007,395.1070440138897
ACACT5r_num6,4.775,Other_species,40280.05080000002,426.762123150053
ACACT6r_num2,3.41725,Other_species,43269.47040000006,284.3136254332335
ACACT6r_num3,3.41725,Other_species,41207.336899999995,298.5414958956011
ACACT6r_num4,3.41725,Other_species,42714.13650000003,288.01003620897245
ACACT6r_num5,3.41725,Other_species,43507.19700000007,282.7601143783172
ACACT6r_num6,3.41725,Other_species,40280.05080000002,305.4142126355013
ACACT7r_num2,3.41725,Other_species,43269.47040000006,284.3136254332335
ACACT7r_num3,3.41725,Other_species,41207.336899999995,298.5414958956011
ACACT7r_num4,3.41725,Other_species,42714.13650000003,288.01003620897245
ACACT7r_num5,3.41725,Other_species,43507.19700000007,282.7601143783172
ACACT7r_num6,3.41725,Other_species,40280.05080000002,305.4142126355013
ACACT8r_num2,6455.7993281475,fill,43269.47040000006,537119.5294623012
ACACT8r_num3,6455.7993281475,fill,41207.336899999995,563998.5335070514
ACACT8r_num4,6455.7993281475,fill,42714.13650000003,544102.7136608739
ACACT8r_num5,6455.7993281475,fill,43507.19700000007,534184.6679143904
ACACT8r_num6,6455.7993281475,fill,40280.05080000002,576982.3304525473
ACCOAC_num2,9.260777777777777,Other_species,59253.17100000011,562.6500563151285
ACGAMK_num2,37.8369375,Other_species,34419.66860000002,3957.4168067382243
ACGAptspp_num2,6455.7993281475,fill,30369.91079999997,765259.9882292385
ACGS_num2,0.22,Other_species,19846.415999999997,39.90644960782844
ACHBS_num2,70.8244,Other_species,117419.45740000039,2171.4275099349857
ACHBS_num3,70.8244,Other_species,116598.81820000039,2186.710328081174
ACLS_num2,75.64757142857142,Other_species,117419.45740000039,2319.3026366587196
ACLS_num3,75.64757142857142,Other_species,65777.97290000021,4140.158857690433
ACOAD1f_num2,4.865916666666666,Other_species,40923.022300000055,428.05489466500075
ACOAD1f_num3,4.865916666666666,Other_species,41954.19990000004,417.53388318102526
ACOAD1f_num4,4.865916666666666,Other_species,66494.43680000029,263.440083757502
ACOAD1f_num5,4.865916666666666,Other_species,42076.44140000008,416.3208535976611
ACOAD1f_num6,4.865916666666666,Other_species,46390.98750000007,377.6013606091048
ACOAD1f_num7,4.865916666666666,Other_species,40817.78480000004,429.15851719616063
ACOAD20_num2,6.0,Other_species,40923.022300000055,527.8202533931608
ACOAD20_num3,6.0,Other_species,41954.19990000004,514.8471440638766
ACOAD20_num4,6.0,Other_species,66494.43680000029,324.83920519498116
ACOAD20_num5,6.0,Other_species,42076.44140000008,513.3513976303128
ACOAD20_num6,6.0,Other_species,46390.98750000007,465.607678646633
ACOAD20_num7,6.0,Other_species,40817.78480000004,529.1810936295587
ACOAD3f_num2,19.116209603960396,Other_species,40923.022300000055,1681.6537661798582
ACOAD3f_num3,19.116209603960396,Other_species,41954.19990000004,1640.3209866542431
ACOAD3f_num4,19.116209603960396,Other_species,66494.43680000029,1034.94905568186
ACOAD3f_num5,19.116209603960396,Other_species,42076.44140000008,1635.5554862645129
ACOAD3f_num6,19.116209603960396,Other_species,46390.98750000007,1483.4423297037451
ACOAD5f_num2,19.116209603960396,Other_species,40923.022300000055,1681.6537661798582
ACOAD5f_num3,19.116209603960396,Other_species,41954.19990000004,1640.3209866542431
ACOAD5f_num4,19.116209603960396,Other_species,66494.43680000029,1034.94905568186
ACOAD5f_num5,19.116209603960396,Other_species,42076.44140000008,1635.5554862645129
ACOAD5f_num6,19.116209603960396,Other_species,46390.98750000007,1483.4423297037451
ACOAD6f_num2,19.116209603960396,Other_species,40923.022300000055,1681.6537661798582
ACOAD6f_num3,19.116209603960396,Other_species,41954.19990000004,1640.3209866542431
ACOAD6f_num4,19.116209603960396,Other_species,66494.43680000029,1034.94905568186
ACOAD6f_num5,19.116209603960396,Other_species,42076.44140000008,1635.5554862645129
ACOAD6f_num6,19.116209603960396,Other_species,46390.98750000007,1483.4423297037451
ACOAD7f_num2,19.116209603960396,Other_species,40923.022300000055,1681.6537661798582
ACOAD7f_num3,19.116209603960396,Other_species,41954.19990000004,1640.3209866542431
ACOAD7f_num4,19.116209603960396,Other_species,66494.43680000029,1034.94905568186
ACOAD7f_num5,19.116209603960396,Other_species,42076.44140000008,1635.5554862645129
ACOAD7f_num6,19.116209603960396,Other_species,46390.98750000007,1483.4423297037451
ACOAD8f_num2,6455.7993281475,fill,40923.022300000055,567916.9395397018
ACOAD8f_num3,6455.7993281475,fill,41954.19990000004,553958.307791039
ACOAD8f_num4,6455.7993281475,fill,66494.43680000029,349516.1204422879
ACOAD8f_num5,6455.7993281475,fill,42076.44140000008,552348.9346542257
ACOAD8f_num6,6455.7993281475,fill,46390.98750000007,500978.2898312084
ACOADH2_num2,5.537333333333334,Other_species,40923.022300000055,487.119447187066
ACOADH2_num3,5.537333333333334,Other_species,41954.19990000004,475.14670873272877
ACOADH2_num4,5.537333333333334,Other_species,66494.43680000029,299.790493149946
ACOADH2_num5,5.537333333333334,Other_species,42076.44140000008,473.7663009685976
ACOADH2_num6,5.537333333333334,Other_species,46390.98750000007,429.70415320432596
ACOADH2_num7,5.537333333333334,Other_species,40817.78480000004,488.37535152079056
ACOADH2_num8,5.537333333333334,Other_species,41850.12560000007,476.3283195498932
ACOATA_num2,3.8186999999999998,Other_species,85481.31780000009,160.8225089857001
ACOATA_num3,3.8186999999999998,Other_species,17689.517199999995,777.1450087965094
ACOATA_num4,3.8186999999999998,Other_species,36936.25790000004,372.19038369341644
ACOTA_num2,1.55,Other_species,48784.661500000075,114.38021354314391
ACOTA_num3,1.55,Other_species,84270.58500000004,66.21527547245576
ACS_num2,930.6181818181818,Other_species,71952.55340000034,46561.592274853705
ACS2_num2,13.666666666666666,Other_species,145924.43140000064,337.16081349760725
ADA_num2,39.8197916875,Other_species,83608.7536000002,1714.5483445527605
ADA_num3,39.8197916875,Other_species,76105.65760000014,1883.5820436429647
ADA_num4,39.8197916875,Other_species,75969.06200000015,1886.968804156088
ADCS_num2,0.3104114,Other_species,84514.86520000009,13.222301631263784
ADPT_num2,14.81027857142857,Other_species,37246.82759999996,1431.4508454175814
ADSK_num2,62.8,Other_species,84224.24440000019,2684.262727562083
AGM3PApp_num2,6455.7993281475,fill,54029.6466,430150.4644920443
AGM4PApp_num2,6455.7993281475,fill,54029.6466,430150.4644920443
AGM4PH_num2,6455.7993281475,fill,64916.04870000018,358014.3592647674
AGM4PH_num3,6455.7993281475,fill,53773.22210000015,432201.6921007777
AGMH_num2,6455.7993281475,fill,64916.04870000018,358014.3592647674
AGMH_num3,6455.7993281475,fill,53773.22210000015,432201.6921007777
AGMT_num2,19.759325,Other_species,32122.727300000028,2214.4312136286117
AGPAT120_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT120_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AGPAT140_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT140_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AGPAT141_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT141_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AGPAT160_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT160_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AGPAT161_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT161_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AGPAT180_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT180_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AGPAT181_num2,0.1995,Other_species,26157.168099999984,27.45710075549044
AGPAT181_num3,0.1995,Other_species,22622.98499999997,31.746473774349447
AIRCr_num2,77.0,Other_species,126274.80540000004,2195.2122525306218
AIRCr_num3,77.0,Other_species,138952.53260000018,1994.9258557090857
ALAabc_num2,6455.7993281475,fill,66513.32470000003,349416.86776530946
ALAabcpp_num2,6455.7993281475,fill,66513.32470000003,349416.86776530946
ALAabcpp_num3,6455.7993281475,fill,75404.08390000009,308217.75664236903
ALAabcpp_num4,6455.7993281475,fill,32215.25600000005,721424.5816122326
ALAabcpp_num5,6455.7993281475,fill,66513.32470000003,349416.86776530946
ALAALAabcpp_num2,6455.7993281475,fill,39872.02040000003,582886.8802778547
ALAALAabcpp_num3,6455.7993281475,fill,92685.72840000017,250749.257545145
ALAALAabcpp_num4,6455.7993281475,fill,40218.48350000003,577865.5871331147
ALAALAabcpp_num5,6455.7993281475,fill,34247.05500000005,678624.1205654315
ALAALAabcpp_num6,6455.7993281475,fill,30998.314200000008,749746.5001284165
ALAALAr_num2,11.677343916666667,Other_species,66743.23060000002,629.8532109112499
ALAR_num2,17.718364,Other_species,222925.7370000002,286.13165648074073
ALATA_L_num2,81.04357142857143,Other_species,41917.0018000001,6960.346508916018
ALATA_L_num3,81.04357142857143,Other_species,43990.48000000007,6632.2726449644715
ALATA_L_num4,81.04357142857143,Other_species,491331.51480000117,593.808555638077
ALATA_L_num5,81.04357142857143,Other_species,94530.60640000016,3086.374543164431
ALCD19_num2,0.55,Other_species,36999.9327,53.51361085043272
ALCD2x_num2,46.68566899069307,Other_species,35622.21770000004,4718.078188784268
ALCD2x_num3,46.68566899069307,Other_species,36999.9327,4542.39767756375
ALCD2x_num4,46.68566899069307,Other_species,210746.62080000032,797.4904068615784
ALDD1_num2,0.26,Other_species,52051.45430000013,17.982206502921816
ALDD1_num3,0.26,Other_species,37800.752600000014,24.761411760886464
ALDD1_num4,0.26,Other_species,51880.20300000006,18.04156394684884
ALDD19xr_num2,53.0,Other_species,315670.76400000066,604.4272126512153
ALDD2x_num2,21.686812304347825,Other_species,216002.29760000051,361.443027056264
ALDD2x_num3,21.686812304347825,Other_species,50960.41080000011,1532.023056133841
ALDD2x_num4,21.686812304347825,Other_species,50852.14750000008,1535.284705442421
ALDD2x_num5,21.686812304347825,Other_species,52051.45430000013,1499.9105278726472
ALDD2x_num6,21.686812304347825,Other_species,53182.488500000094,1468.011868148141
ALDD2x_num7,21.686812304347825,Other_species,51880.20300000006,1504.8615807392287
ALDD2x_num8,21.686812304347825,Other_species,269184.7861000006,290.0331977404127
ALDD3_num2,6455.7993281475,fill,51880.20300000006,447971.9861799881
ALDD31_1_num2,6455.7993281475,fill,51880.20300000006,447971.9861799881
ALDD4_num2,6455.7993281475,fill,51880.20300000006,447971.9861799881
ALDD6_num2,24.46116176470588,Other_species,51880.20300000006,1697.3754392005958
ALR2_num2,14.628485454545455,Other_species,35966.32390000006,1464.2182443439417
ALR2_num3,14.628485454545455,Other_species,34803.71650000004,1513.1300025491123
AM3PA_num2,6455.7993281475,fill,54029.6466,430150.4644920443
AM4PA_num2,6455.7993281475,fill,54029.6466,430150.4644920443
AMANK_num2,133.86666666666667,Other_species,47078.736600000084,10236.4684102419
AMANK_num3,133.86666666666667,Other_species,32269.151400000002,14934.387149703602
AMMQT8_2_num2,6455.7993281475,fill,47031.60640000007,494154.44974745676
AMMQT8_2_num3,6455.7993281475,fill,30885.828499999996,752477.0650504326
AMPTASECG_num2,265.9996820576923,Other_species,91329.12480000066,10485.142143918643
AMPTASECG_num3,265.9996820576923,Other_species,207050.06760000053,4624.962775948835
AMPTASEPG_num2,6455.7993281475,fill,91329.12480000066,254473.88915885935
AMPTASEPG_num3,6455.7993281475,fill,207050.06760000053,112247.62131558436
ARBTpts_num2,6455.7993281475,fill,30369.91079999997,765259.9882292385
ASAD_num2,202.74833333333333,Other_species,72467.43420000008,10072.027636380692
ASNN_num2,568.532541904762,Other_species,33306.870700000014,61450.298627338234
ASNS1_num2,2.238125,Other_species,109058.05760000025,73.88037323708929
ASP1DC_num2,4.593,Other_species,104342.93580000017,158.46592654526378
ASPt2pp_num2,6455.7993281475,fill,52686.48070000003,441116.5307029321
ASPt2pp_num3,6455.7993281475,fill,47914.804400000125,485045.86155278014
ASPt2pp_num4,6455.7993281475,fill,52892.03480000007,439402.22132144123
ASPt2pp_num5,6455.7993281475,fill,50198.61460000009,462978.465970074
ASPt2pp_num6,6455.7993281475,fill,77988.27270000035,298004.77400919405
ASPt2pp_num7,6455.7993281475,fill,77839.11410000027,298575.8233511412
ASPTA_num2,224.34545454545454,Other_species,41917.0018000001,19267.686181783032
ASPTA_num3,224.34545454545454,Other_species,43990.48000000007,18359.509520324285
ASPTA_num4,224.34545454545454,Other_species,491331.51480000117,1643.7855338719553
ASPTA_num5,224.34545454545454,Other_species,94530.60640000016,8543.726387897528
ASPTA6_num2,33.4,Other_species,43990.48000000007,2733.3186634926424
ASPTA6_num3,33.4,Other_species,491331.51480000117,244.722751091886
ASPTA6_num4,33.4,Other_species,94530.60640000016,1271.9689905638836
BETALDHx_num2,4.788,Other_species,31448.222800000032,548.1009248001125
BETALDHx_num3,4.788,Other_species,50960.41080000011,338.2390316209924
BETALDHy_num2,4.788,Other_species,31448.222800000032,548.1009248001125
BETALDHy_num3,4.788,Other_species,50960.41080000011,338.2390316209924
BUTSabc_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
BUTSO3abcpp_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
BUTSO3abcpp_num3,6455.7993281475,fill,30239.29880000004,768565.3604286277
BUTSO3abcpp_num4,6455.7993281475,fill,24554.635,946496.5608868144
C100SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
C100SN_num3,6455.7993281475,fill,85481.31780000009,271882.53737158666
C100SN_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
C120SN_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
